"Y9H_SCHID","Y9H_SCH1","Y9H_SCH2R","Y9H_SCH3R","Y9H_SCH4_1","Y9H_SCH4_2","Y9H_SCH4_3","Y9H_SCH4_4","Y9H_SCH4_5","Y9H_SCH4_6","Y9H_SCH4_7","Y9H_SCH4_8","Y9H_SCH4_9R","Y9H_SCH4_10","Y9H_SCH4_11","Y9H_SCH4_12","Y9H_SCH4_13","Y9H_SCH4_14","Y9H_SCH4_15","Y9H_SCH4_16","Y9H_SCH4_17","Y9H_SCH4_18","Y9H_SCH4_19","Y9H_SCH4_19etc","Y9H_SCH5_1","Y9H_SCH5_1_1","Y9H_SCH5_1_2","Y9H_SCH5_2","Y9H_SCH5_3","Y9H_SCH5_4","Y9H_SCH5_5","Y9H_SCH6A1","Y9H_SCH6A2","Y9H_SCH6A3","Y9H_SCH6A4","Y9H_SCH6B1","Y9H_SCH6B2","Y9H_SCH6B3","Y9H_SCH6B4","Y9H_SCH6B5","Y9H_SCH6C1","Y9H_SCH6C2","Y9H_SCH6C3","Y9H_SCH6D1","Y9H_SCH6D2","Y9H_SCH6D3","Y9H_SCH6D4","Y9H_SCH6D5","Y9H_SCH6D6","Y9H_SCH6D7","Y9H_SCH6D8","Y9H_SCH6D9","Y9H_SCH6D10","Y9H_SCH6D11","Y9H_SCH6D12","Y9H_SCH6D13","Y9H_SCH6D14","Y9H_SCH6D15","Y9H_SCH6D16","Y9H_SCH6D17","Y9H_SCH6D18","Y9H_SCH6D19","Y9H_SCH6D20","Y9H_SCH6D21","Y9H_SCH6D22","Y9H_SCH6D23","Y9H_SCH6D24","Y9H_SCH6D25","Y9H_SCH6D26","Y9H_SCH6D27","Y9H_SCH6D28","Y9H_SCH6D28etc","Y9H_SCH7_1","Y9H_SCH7_2","Y9H_SCH7_3","Y9H_SCH7_4","Y9H_SCH7_5","Y9H_SCH7_6","Y9H_SCH8_1","Y9H_SCH8_2","Y9H_SCH8_3","Y9H_SCH9_1M","Y9H_SCH9_2M","Y9H_SCH9_3M","Y9H_SCH9_4M","Y9H_SCH9_5M","Y9H_SCH9_5etc","Y9H_SCH9_6M","Y9H_SCH10","Y9H_SCH10_1","Y9H_SCH10_2","Y9H_SCH10_2etc","Y9H_SCH11_1","Y9H_SCH11_2","Y9H_SCH11_3","Y9H_SCH12_1","Y9H_SCH12_2","Y9H_SCH13_1","Y9H_SCH13_2","Y9H_SCH13_3","Y9H_SCH13_4","Y9H_SCH13_5","Y9H_SCH13_6","Y9H_SCH14_1_1","Y9H_SCH14_1_2","Y9H_SCH14_2_1","Y9H_SCH14_2_2","Y9H_SCH14_3_1","Y9H_SCH14_3_2","Y9H_SCH14_4_1","Y9H_SCH14_4_2","Y9H_SCH14_5_1","Y9H_SCH14_5_2","Y9H_SCH14_6etc","Y9H_SCH14_6_1","Y9H_SCH14_6_2","Y9H_SCH15","Y9H_SCH15_1_1","Y9H_SCH15_1_2","Y9H_SCH15_1_3","Y9H_SCH15_1_4","Y9H_SCH15_1_5","Y9H_SCH15_1_6","Y9H_SCH16","Y9H_SCH16_1","Y9H_SCH16_1etc","Y9H_SCH16_2","Y9H_SCH16_3","Y9H_SCH17_1","Y9H_SCH17_2","Y9H_SCH17_3","Y9H_SCH17_4","Y9H_SCH17_5","Y9H_SCH17_6","Y9H_SCH17_7","Y9H_SCH17_8","Y9H_SCH17_9","Y9H_SCH18_1","Y9H_SCH18_2","Y9H_SCH18_3","Y9H_SCH18_4","Y9H_SCH18_5","Y9H_SCH18_6","Y9H_SCH18_7","Y9H_SCH18_8","Y9H_SCH19_1","Y9H_SCH19_2","Y9H_SCH19_3","Y9H_SCH19_4","Y9H_SCH19_5","Y9H_SCH19_6","Y9H_SCH19_7","Y9H_SCH19_8","Y9H_SCH20_1","Y9H_SCH20_2","Y9H_SCH20_3","Y9H_SCH20_4","Y9H_SCH20_5","Y9H_SCH20_6"
516.0,1,2,3,1,2,1,2,1,2,1,1,2,2,2,1,2,2,1,2,2,2,2,,215.0,103.0,112.0,9.0,0.0,3.0,1.0,44.0,6.0,1.0,0.0,10.0,21.0,12.0,1.0,16.01,21.0,22.0,1.0,2.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,76.4,11.0,0.8,11.5,,0.3,0,0,0,0,0,0,0,0,,1,1,2,-999,,5,5,5,5,5,77.0,7.0,7.0,11.0,0.0,0.0,,,1.0,25.0,,,,,,,,,,1,1,1,1,1,1,1,1,6,,46.0,30.0,1,1,1,1,1,1,1,1,1,108.0,108.0,1.0,6.0,5.0,1.0,,,15.0,70.0,,,10.0,,,5.0,,,,,,
518.0,1,2,3,1,2,1,2,2,2,2,2,2,2,,1,2,2,1,2,2,2,,,39.0,20.0,19.0,7.0,,2.0,1.0,24.0,6.0,1.0,,4.0,13.0,3.0,4.0,18.0,,,,1.0,,,,1.0,,,,,,,,,1.0,3.0,,1.0,,,,1.0,,,,,,,,,74.0,0.0,0.0,2.0,0.0,24.0,0,0,0,0,0,0,0,0,,1,2,,1,,5,4,4,4,4,1.0,4.0,9.0,0.0,7.0,2.0,,,1.0,20.0,,,,,,,,,,1,1,1,2,1,1,2,1,3,,30.0,30.0,1,1,1,1,1,1,1,1,1,37.0,6.0,0.0,21.0,0.0,0.0,0.0,10.0,48.7,17.89,,33.3,,,,,,,,,13.2,
519.0,1,1,3,2,1,2,2,1,1,2,1,2,2,2,1,2,1,1,1,1,2,,,387.0,182.0,205.0,,,,,54.0,37.0,1.0,0.0,30.0,15.0,27.0,10.0,20.5,,30.0,3.0,2.0,,,2.0,,,,,,,,,1.0,,11.0,,1.0,,,,1.0,1.0,1.0,,,,,,,70.0,20.0,,10.0,,,0,0,0,0,1,0,0,0,,0,2,,5,,5,5,5,5,5,10.0,6.0,7.0,10.0,0.0,15.0,1.0,35.0,,,,,,,,,,,,,,,,,,,1,5,,60.0,30.0,1,1,1,1,1,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,
520.0,2,2,3,2,1,2,2,1,2,2,1,1,2,2,1,2,2,1,2,1,2,,,130.0,78.0,52.0,19.0,25.0,0.0,1.0,31.0,7.0,1.0,0.0,4.0,12.0,11.0,3.0,19.0,21.0,10.0,0.0,,,,1.0,,,,,,,,,1.0,,8.0,,,,,,1.0,,,,,,,,,81.0,11.0,0.0,1.0,0.0,7.0,2,2,2,0,0,1,0,0,,0,2,,1,,5,5,5,5,5,14.0,4.0,5.0,6.0,8.0,,,,,,2.0,10.0,,,,,"교육청 wee센터 순회상담",1.0,5.0,1,,,,,1,,1,4,,27.0,80.0,1,1,1,1,1,1,1,1,1,42.0,77.0,1.0,0.0,0.0,0.0,43.0,0.0,20.0,70.0,0.0,0.0,10.0,,,,,,,,,
521.0,1,2,3,2,1,,,1,,1,1,2,,1,,,,,,,,,,218.0,114.0,104.0,5.0,2.0,,,47.0,10.0,1.0,,11.0,22.0,12.0,2.0,16.52,17.0,30.0,,2.0,,,1.0,,,,,,,,,,1.0,7.0,,,,,,1.0,1.0,,,,,,3.0,"각급학교장애인일자리사업근로자(급식보조:1, 교무보조:1, 특수교육보조:1)",53.8,8.41,,,,37.79,0,0,0,,,,,,,,2,,1,,2,2,2,2,2,28.0,12.0,5.0,2.0,,5.0,1.0,10.0,,,,,,,1.0,1.0,,,,1,1,1,1,1,1,1,1,,9,55.0,,1,1,1,1,1,1,1,1,1,3.0,115.0,,5.0,,,,,,100.0,,,,,,,,,,,,
522.0,1,1,3,2,1,2,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,,,300.0,170.0,130.0,18.0,24.0,,2.0,62.0,3.0,1.0,,22.0,27.0,9.0,7.0,16.8,41.0,24.0,,,,,5.0,,,,,,,,,1.0,,9.0,,1.0,,,,1.0,,,,,,,2.0,"환경실무사",78.0,13.3,,3.3,,5.4,2,2,2,0,1,0,0,0,,0,2,,1,,4,4,4,4,4,57.0,12.0,13.0,5.0,,,1.0,25.0,,,,,,,,,,,,1,1,1,1,1,1,1,1,6,,54.0,30.0,1,1,1,1,1,1,1,1,1,110.0,136.0,,18.0,,,,83.0,21.7,59.2,,5.2,,,,13.9,,,,,,
523.0,1,1,3,2,1,2,2,2,2,2,2,2,1,2,1,2,1,1,2,2,2,,,211.0,127.0,84.0,20.0,33.0,7.0,4.0,57.0,9.0,1.0,0.0,26.0,20.0,9.0,12.0,16.0,57.0,7.0,3.0,2.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.07,16.16,0.04,62.36,,21.37,3,3,3,0,1,0,0,0,,0,1,2,-999,,5,5,2,4,4,16.0,6.0,3.0,20.0,1.0,2.0,1.0,30.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,,0.0,0.0,1,1,1,1,1,1,2,1,5,,61.0,15.0,1,1,1,1,1,1,1,2,1,111.0,16.0,0.0,5.0,0.0,1.0,62.0,9.0,20.5,16.39,0.0,46.6,0.0,11.8,0.0,5.6,,23.0,5.0,,,
524.0,2,1,3,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,1,2,2,,269.0,141.0,128.0,14.0,17.0,0.0,0.0,45.0,20.0,1.0,0.0,0.0,23.0,12.0,10.0,22.0,22.0,22.0,1.0,2.0,,,1.0,,,,,,,,,1.0,1.0,8.0,,,,,,,1.0,,1.0,,,,4.0,"사감2, 시설미화원2",65.8,6.7,0.8,26.39,0.01,0.3,0,0,0,0,0,0,0,0,,1,1,2,-999,,0,0,0,3,2,34.0,9.0,7.0,8.0,22.0,17.0,,,1.0,30.0,,,,,,,,,,2,,,,,,,1,7,8,34.0,240.0,1,1,1,1,1,1,1,1,1,120.0,203.0,,,,,,41.0,38.0,60.0,,2.0,,,,,,,,,,
527.0,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,,,275.0,0.0,275.0,9.0,24.0,0.0,2.0,51.0,25.0,1.0,0.0,6.0,29.0,13.0,3.0,17.0,28.0,23.0,,2.0,0.0,0.0,0.0,1.0,0.0,,,,,,,2.0,1.0,11.0,,,,,,,,,,,,,3.0,"청소원,시설관리원,당직전담원",69.8,0.5,0.0,2.5,0.0,27.2,2,2,2,0,1,0,0,0,,0,1,2,-999,,5,5,5,5,5,43.0,9.0,8.0,12.0,8.0,86.0,,,,,,,,,,,"진로진학상담교사",,,1,2,2,1,1,2,2,1,7,11,70.0,180.0,1,1,1,1,2,1,2,2,1,105.0,158.0,,,,,,87.0,25.0,55.0,,,,,,20.0,,,,,,
528.0,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,,279.0,161.0,118.0,9.0,6.0,,,43.0,18.0,1.0,0.0,2.0,27.0,28.0,3.0,22.3,33.0,27.0,,5.0,,,6.0,,,,,,,,,1.0,1.0,6.0,,,,,,,1.0,,,,,,3.0,"기타회계직",83.0,4.6,0.1,6.0,0.03,5.27,0,0,0,0,0,0,1,0,,0,1,2,-999,,3,3,3,3,3,40.0,6.0,4.0,2.0,1.0,,,,,,1.0,1.0,,,,,"진로상담",1.0,1.0,1,2,2,2,,1,2,1,4,,39.0,114.0,1,1,1,1,1,1,1,1,1,141.0,144.0,0.0,12.0,,,,84.0,15.0,84.0,,,,,,1.0,,,,,,
530.0,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,,277.0,,277.0,10.0,9.0,,3.0,58.0,17.0,1.0,0.0,24.0,18.0,18.0,15.0,17.0,33.0,25.0,,2.0,,,5.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,65.0,0.0,1.5,3.4,0.1,30.0,1,1,1,0,1,0,0,0,,0,2,,1,,4,4,4,4,4,218.0,7.0,2.0,1.0,2.0,20.0,0.0,,0.0,,1.0,3.0,0.0,,0.0,,,,,1,2,2,1,1,2,2,1,7,10,73.0,15.0,1,1,1,1,1,1,1,2,1,67.0,191.0,3.0,0.0,0.0,0.0,122.0,,20.0,77.0,,3.0,,,,,,,,,,
531.0,1,1,3,2,1,2,2,1,2,1,1,2,1,2,1,2,2,1,2,1,2,,,344.0,165.0,179.0,5.0,0.0,1.0,0.0,64.0,15.0,1.0,,13.0,19.0,17.0,15.0,18.89,25.0,39.0,,2.0,,,1.0,2.0,,,,,,,,,1.0,9.0,,,,,,1.0,,1.0,,,,,,,78.8,10.8,1.0,4.5,0.0,4.9,2,2,2,0,0,1,0,0,,0,2,,3,,5,5,5,5,5,97.0,8.0,9.0,9.0,3.0,,1.0,20.0,,,,,,,,,,,,1,2,2,2,1,2,2,1,7,9,69.0,165.0,1,1,1,1,1,1,1,2,1,88.0,240.0,2.0,,,,,43.0,27.0,70.0,2.0,1.0,,,,,,,,,,
532.0,1,1,3,2,1,,,1,,1,1,2,,,,1,1,,,,,,,140.0,85.0,55.0,11.0,7.0,9.0,3.0,,,1.0,,3.0,22.0,12.0,4.0,18.0,35.0,6.0,,2.0,,,1.0,,,1.0,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,1,2,-999,,3,2,2,3,3,37.0,7.0,3.0,6.0,0.0,,,,,,,,,,,,,,,2,,,,,,,1,7,,43.0,15.0,1,1,1,1,1,,1,,1,57.0,52.0,,17.0,,,,27.0,30.0,57.0,,5.0,,1.0,,7.0,,,,,,
533.0,2,2,3,2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,2,2,2,,,159.0,76.0,83.0,19.0,24.0,2.0,2.0,30.0,8.0,0.0,0.0,4.0,16.0,8.0,2.0,7.5,19.0,11.0,,1.0,,,,5.0,,,,,,,,1.0,,10.0,,,,,,,,,,,,,,,83.2,4.1,0.0,0.7,0.3,11.7,0,0,0,0,0,0,0,0,,1,1,1,-999,,3,3,3,4,3,11.0,6.0,6.0,5.0,3.0,,0.0,,0.0,,0.0,,0.0,,1.0,1.0,,,,1,2,2,1,1,1,2,1,5,,38.0,30.0,1,1,1,1,1,1,1,2,2,57.0,59.0,,8.0,,,,,45.0,55.0,,,,,,,,17.0,,,,
534.0,1,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,149.0,83.0,66.0,38.0,73.0,6.0,3.0,52.0,19.0,2.0,0.0,35.0,16.0,11.0,10.0,13.06,44.0,25.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,58.5,2.8,0.0,0.0,0.0,38.7,0,0,0,0,0,0,0,0,,1,2,,1,,2,2,2,0,0,32.0,6.0,11.0,21.0,0.0,6.0,1.0,15.0,0.0,,0.0,,0.0,,0.0,,,0.0,,1,2,2,1,1,1,2,1,7,7,51.0,120.0,1,1,1,1,1,1,1,1,1,68.0,39.0,,13.0,,,21.0,,45.0,25.0,,,28.0,,2.0,,,,,,13.92,
537.0,1,2,3,1,2,2,2,1,2,1,1,2,2,1,2,2,2,1,2,1,2,,,185.0,75.0,110.0,15.0,15.0,1.0,1.0,47.0,3.0,1.0,,14.0,25.0,8.0,5.0,,34.0,17.0,1.0,2.0,,,1.0,,,,,,,,,1.0,1.0,5.0,,,,,,1.0,,,,,,,,,,44.0,,54.4,,0.9,2,2,2,0,1,0,0,0,,0,1,2,-999,,5,5,5,5,5,42.0,2.0,3.0,10.0,2.0,,,,1.0,10.0,,,,,,,,,,1,1,1,1,1,1,2,1,6,,50.0,16.0,1,1,1,1,1,2,1,1,1,43.0,95.0,2.0,,,,,49.0,10.0,80.0,,,10.0,,,,,,,,,
538.0,1,1,3,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,,258.0,129.0,129.0,7.0,,3.0,1.0,66.0,9.0,1.0,0.0,23.0,37.0,4.0,2.0,11.0,44.0,22.0,0.0,1.0,1.0,,1.0,,,1.0,,,,,,1.0,,8.0,,,,,,1.0,,,,,,,,,77.3,14.7,0.1,6.5,0.0,1.4,0,0,0,0,0,0,0,0,,1,2,,1,,4,4,4,4,4,110.0,5.0,12.0,10.0,,,1.0,20.0,,,,,,,,,,,,1,1,1,1,1,1,2,1,7,,73.0,15.0,1,1,1,1,1,1,1,2,1,60.0,280.0,0.0,3.0,2.0,1.0,2.0,0.0,20.0,77.0,1.0,2.0,0.0,0.0,0.0,0.0,,,,,,
539.0,2,2,3,2,1,2,2,1,1,2,1,1,2,2,2,2,2,1,2,2,2,1,"유네스코학교",203.0,109.0,94.0,8.0,13.0,7.0,,43.0,10.0,,,17.0,23.0,11.0,2.0,14.7,35.0,18.0,,2.0,,,5.0,,,1.0,,,3.0,,,1.0,1.0,15.0,,,,,,1.0,,,,,,,1.0,"공익근무요원",14.0,8.0,0.7,76.3,1.0,,3,3,3,0,1,0,1,0,,0,1,2,-999,,,,,,,25.0,6.0,1.0,1.0,2.0,6.0,,,,,,,,,,,"학생부상담업무교사",1.0,3.0,1,1,2,2,2,1,2,1,6,,40.0,30.0,1,1,1,1,1,1,2,2,1,30.0,176.0,,,,,,37.0,5.0,93.0,1.0,1.0,,,,,,,,,,
540.0,1,1,3,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,185.0,161.0,24.0,17.0,8.0,1.0,,59.0,5.0,1.0,,8.0,,27.0,5.0,19.8,34.0,31.0,,1.0,,,,2.0,,,,,,,,1.0,1.0,5.0,,,,,,1.0,,,,,,,2.0,"시설당직원,시설미화원",81.0,7.0,,2.0,,10.0,0,0,0,0,0,0,0,0,,1,2,,1,,3,2,0,4,4,13.0,7.0,15.0,4.0,1.0,6.0,1.0,15.0,,,,,,,,,,,,1,1,1,2,1,1,2,1,5,,60.0,15.0,1,1,1,1,1,1,1,1,1,44.0,21.0,,68.0,,,,38.0,9.3,24.0,,51.9,14.8,,,,15.7,,,,,
541.0,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,,211.0,97.0,114.0,4.0,12.0,1.0,0.0,40.0,14.0,1.0,0.0,8.0,8.0,22.0,4.0,24.0,32.0,24.0,0.0,,,,8.0,,,,,,,,,2.0,1.0,13.0,,,,,,1.0,,,,,,,13.0,"시설관리, 사감, 경비",50.9,,,47.6,0.1,1.4,3,3,3,0,1,0,0,0,,0,2,,1,,4,5,5,5,5,54.0,10.0,6.0,0.0,0.0,4.0,,,,,,,,,,,,1.0,1.0,1,1,1,1,1,2,1,1,7,13,54.0,15.0,1,1,1,1,1,1,2,2,1,,142.0,,,,,,63.0,,100.0,,,,,,,,,,,,
542.0,2,1,2,2,1,2,2,1,2,1,1,2,2,2,2,2,2,1,2,1,2,2,,328.0,0.0,328.0,11.0,23.0,0.0,0.0,56.0,21.0,1.0,0.0,0.0,22.0,12.0,22.0,20.0,47.0,30.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,71.8,2.9,0.0,24.5,0.1,0.7,0,1,1,0,1,0,1,0,,0,2,,1,,4,4,4,4,4,15.0,14.0,1.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,"wee센터 순회상담교사",1.0,3.0,1,2,2,2,1,1,2,1,7,7,78.0,15.0,1,1,1,2,1,1,2,2,1,122.0,236.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,23.0,0.1,0.3,2.0,0.1,4.0,0.5,,,,,,
543.0,2,1,1,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,1,2,1,2,,350.0,350.0,,13.0,5.0,,,57.0,22.0,1.0,,3.0,17.0,18.0,19.0,24.0,30.0,26.0,1.0,2.0,,,,,,,,,,,,2.0,11.0,,,,,,,1.0,,,,,,,,,54.2,4.1,,41.7,,,3,3,3,0,1,0,0,0,,0,1,2,-999,,3,2,2,2,2,35.0,12.0,7.0,,,6.0,,,,,1.0,1.0,,,,,,,,1,2,2,1,2,2,1,1,6,,65.0,222.0,1,1,1,1,1,1,1,2,1,62.0,251.0,11.0,,,,,,20.0,70.0,10.0,,,,,,,,,,,
546.0,2,1,3,2,1,,,1,,,,,,,,,,,,,,,,254.0,144.0,110.0,7.0,,,,45.0,14.0,1.0,,3.0,28.0,6.0,8.0,18.8,28.0,16.0,1.0,61.0,,,7.0,,,,,,,,,,1.0,7.0,,,,,,1.0,5.0,,1.0,,,,5.0,"일,숙직전담 3, 야구부조리원 2",70.6,6.8,,22.5,0.1,,2,2,2,0,1,1,0,0,,0,2,,4,,4,3,3,3,3,29.0,6.0,5.0,,3.0,8.0,1.0,2.0,,,,,,,2.0,2.0,,,,1,1,1,1,1,1,2,1,4,,18.0,15.0,1,1,1,1,1,2,1,1,1,34.0,122.0,,,,,,115.0,30.0,70.0,5.0,5.0,,,,,,,,,,
547.0,2,2,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2,2,,,159.0,159.0,0.0,7.0,15.0,0.0,1.0,38.0,9.0,1.0,0.0,7.0,7.0,14.0,10.0,22.0,23.0,15.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,"숙직전담원",77.45,3.5,0.0,0.5,0.06,18.49,2,2,2,0,0,1,0,0,,0,1,2,-999,,3,3,3,3,2,18.0,7.0,8.0,6.0,1.0,,,,1.0,3.5,1.0,7.5,,,,,,,,1,1,1,2,1,2,2,1,4,,31.0,60.0,1,1,1,1,1,1,1,1,1,76.0,83.0,0.0,21.0,0.0,0.0,0.0,36.0,37.0,39.0,,10.0,,,3.0,11.0,16.36,,,,,
548.0,2,1,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,,217.0,67.0,150.0,4.0,4.0,0.0,2.0,53.0,11.0,1.0,0.0,4.0,39.0,9.0,1.0,,29.0,10.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,,,,4.0,,,1.0,8.0,,,,,,,1.0,,,,,,,,,22.0,3.0,1.0,5.0,1.0,68.0,2,2,2,0,0,0,1,1,"상담및관리(개인별)",0,2,,1,,4,4,4,4,4,54.0,11.0,6.0,1.0,2.0,0.0,,,,,1.0,5.0,,,,,,,,2,,,,,,,1,7,9,51.0,30.0,1,1,1,2,1,1,1,2,1,,199.0,2.0,,,,,43.0,,95.0,5.0,,,,,,,,,,,
549.0,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,,268.0,61.0,207.0,,,,,24.0,25.0,1.0,,8.0,8.0,8.0,4.0,15.0,13.0,11.0,,3.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,122.0,,,,,,,8.24,0.25,91.51,2,2,2,0,1,0,0,0,,0,,,-999,,3,3,1,0,0,8.0,34.0,,,,,,,1.0,4.0,,,,,,,,,,2,,,,,,,1,7,10,44.0,30.0,2,1,1,2,1,1,1,1,1,26.0,202.0,,,,,,,6.0,90.0,,2.0,,,,,,,,,,
550.0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,1,2,2,,172.0,,172.0,23.0,18.0,,1.0,33.0,23.0,1.0,,,7.0,9.0,18.0,,20.0,14.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,2.8,,2.3,0.02,45.88,0,0,2,0,0,0,1,0,,0,1,2,-999,,3,3,3,3,3,9.0,10.0,1.0,10.0,2.0,12.0,1.0,,27.0,,,,,,,,,,,1,1,1,1,1,1,1,1,6,,56.0,121.0,1,1,1,1,1,1,1,1,1,64.0,11.0,,71.0,3.0,,35.0,,44.0,11.0,,45.0,,,,,,32.0,,,,
551.0,2,1,2,2,1,2,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,,206.0,,206.0,16.0,11.0,,,40.0,10.0,1.0,0.0,6.0,17.0,14.0,3.0,19.3,21.0,18.0,2.0,1.0,,,5.0,,,,,,,,,2.0,,7.0,,1.0,,,,,1.0,,,,,,,,41.708,4.682,,0.406,,3.405,0,0,0,0,0,0,0,0,,1,2,,1,,4,4,4,4,4,41.0,11.0,2.0,2.0,2.0,3.0,,,,,,,,,1.0,1.0,,,,2,,,,,,,1,7,,39.0,295.0,1,1,1,2,1,1,1,2,1,63.0,106.0,,,,,26.0,33.0,23.0,75.0,1.5,,,,,0.5,,,,,,
552.0,1,1,3,2,1,2,2,1,2,2,2,2,2,2,1,1,2,1,2,1,2,2,,193.0,184.0,9.0,18.0,33.0,8.0,0.0,65.0,16.0,1.0,1.0,10.0,22.0,13.0,20.0,20.0,23.0,41.0,1.0,,,,2.0,2.0,,1.0,,,,,1.0,1.0,1.0,5.0,,,,,,1.0,3.0,,,,,,8.0,"1)장애인일자리사업근로자:급식보조원(2),사서보조원(1) 2)특수운영직군:시설미화원(2),시설당직원(1) 3)운동부소속조리원(1) 4)공무원대체인력(1)",69.0,9.0,2.0,3.0,,17.0,3,3,3,0,0,0,1,0,,0,2,,1,,5,5,5,5,5,10.0,3.0,9.0,26.0,0.0,7.0,1.0,21.0,,,,,,,,,,,,1,1,1,1,1,1,1,1,7,7,69.0,30.0,1,1,1,1,1,1,2,2,1,108.0,27.0,0.0,85.0,10.0,3.0,63.0,3.0,15.0,10.0,0.0,66.0,7.0,1.0,,1.0,17.0,,,,,
553.0,1,1,3,1,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,,311.0,172.0,139.0,16.0,10.0,7.0,7.0,58.0,18.0,1.0,1.0,12.0,23.0,17.0,6.0,17.57,33.0,25.0,,2.0,,,,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,,,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0,0,0,0,0,0,0,0,,1,2,,1,,4,4,4,4,4,45.0,13.0,7.0,5.0,7.0,0.0,,,1.0,40.0,,,,,,,,,,1,2,2,2,1,1,2,1,7,,,30.0,1,1,1,1,1,1,1,1,1,116.0,148.0,,,,,66.0,,30.0,60.0,,5.0,5.0,,,,,,,,,
554.0,1,1,2,2,1,2,2,1,1,1,1,2,2,2,2,2,1,1,1,1,2,2,,192.0,,192.0,13.0,,7.0,,38.0,4.0,1.0,,20.0,12.0,6.0,5.0,13.0,28.0,15.0,,1.0,,,2.0,,,,,,,,,1.0,1.0,5.0,,,,,,1.0,1.0,,,,1.0,,,,68.0,19.9,0.4,2.5,0.0,9.2,1,1,1,0,1,0,0,0,,0,2,,1,,5,5,5,5,5,49.0,18.0,4.0,3.0,2.0,,1.0,,,,,,,,,,,,,1,1,1,1,1,1,2,1,7,7,43.0,15.0,1,1,1,1,1,2,1,1,1,52.0,131.0,,,,0.0,,12.0,7.0,90.0,,,,,,3.0,,,,,,
555.0,1,1,1,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,,,225.0,225.0,0.0,7.0,11.0,8.0,2.0,41.0,8.0,1.0,0.0,21.0,13.0,3.0,4.0,9.0,25.0,15.0,1.0,1.0,,,,2.0,,1.0,,,,,,1.0,1.0,6.0,,,,,,1.0,1.0,,,,,,4.0,"특수교육진로직업지원가, 장애인일자리사업근로자, 시설당직원, 시설미화원",65.04,19.5,,6.34,,9.13,2,2,2,0,1,0,0,0,,0,2,,1,,5,5,4,3,3,32.0,5.0,8.0,2.0,,10.0,1.0,30.0,,,,,,,,,,,,1,,,,,,2,1,7,8,47.0,15.0,1,1,1,1,1,1,1,1,1,44.0,164.0,,2.0,,,48.0,4.0,20.0,67.0,,1.0,2.0,,,,,,,,,
